purl,name,version,ecosystem,file,line,type,license,notes
pkg:npm/dunder-proto@1.0.1,dunder-proto,1.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/get-proto/package.json,1,library,N/A,
pkg:npm/es-object-atoms@1.0.0,es-object-atoms,1.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/get-proto/package.json,1,library,N/A,
pkg:npm/@arethetypeswrong/cli@0.17.2,@arethetypeswrong/cli,0.17.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/get-proto/package.json,1,library,N/A,
pkg:npm/@ljharb/eslint-config@21.1.1,@ljharb/eslint-config,21.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/get-proto/package.json,1,library,N/A,
pkg:npm/@ljharb/tsconfig@0.2.3,@ljharb/tsconfig,0.2.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/get-proto/package.json,1,library,N/A,
pkg:npm/@types/tape@5.8.0,@types/tape,5.8.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/get-proto/package.json,1,library,N/A,
pkg:npm/auto-changelog@2.5.0,auto-changelog,2.5.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/get-proto/package.json,1,library,N/A,
pkg:npm/eslint@8.8.0,eslint,8.8.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/get-proto/package.json,1,library,N/A,
pkg:npm/evalmd@0.0.19,evalmd,0.0.19,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/get-proto/package.json,1,library,N/A,
pkg:npm/in-publish@2.0.1,in-publish,2.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/get-proto/package.json,1,library,N/A,
pkg:npm/npmignore@0.3.1,npmignore,0.3.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/get-proto/package.json,1,library,N/A,
pkg:npm/nyc@10.3.2,nyc,10.3.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/get-proto/package.json,1,library,N/A,
pkg:npm/safe-publish-latest@2.0.0,safe-publish-latest,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/get-proto/package.json,1,library,N/A,
pkg:npm/tape@5.9.0,tape,5.9.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/get-proto/package.json,1,library,N/A,
pkg:npm/typescript@next,typescript,next,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/get-proto/package.json,1,library,N/A,
pkg:npm/@ljharb/eslint-config@21.1.1,@ljharb/eslint-config,21.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/@pkgjs/support@0.0.6,@pkgjs/support,0.0.6,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/auto-changelog@2.5.0,auto-changelog,2.5.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/core-js@2.6.12,core-js,2.6.12,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/error-cause@1.0.8,error-cause,1.0.8,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/es-value-fixtures@1.7.1,es-value-fixtures,1.7.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/eslint@8.8.0,eslint,8.8.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/for-each@0.3.4,for-each,0.3.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/functions-have-names@1.2.3,functions-have-names,1.2.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/glob@10.3.7,glob,10.3.7,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/globalthis@1.0.4,globalthis,1.0.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/has-symbols@1.1.0,has-symbols,1.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/has-tostringtag@1.0.2,has-tostringtag,1.0.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/in-publish@2.0.1,in-publish,2.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/jackspeak@2.1.1,jackspeak,2.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/make-arrow-function@1.2.0,make-arrow-function,1.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/mock-property@1.1.0,mock-property,1.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/npmignore@0.3.1,npmignore,0.3.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/nyc@10.3.2,nyc,10.3.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/safe-publish-latest@2.0.0,safe-publish-latest,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/safer-buffer@2.1.2,safer-buffer,2.1.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/semver@6.3.1,semver,6.3.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/string.prototype.repeat@1.0.0,string.prototype.repeat,1.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/tape@5.9.0,tape,5.9.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/object-inspect/package.json,1,library,N/A,
pkg:npm/istanbul@0.4.1,istanbul,0.4.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/methods/package.json,1,library,N/A,
pkg:npm/mocha@1.21.5,mocha,1.21.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/methods/package.json,1,library,N/A,
pkg:npm/safer-buffer@= 2.1.2 < 3,safer-buffer,= 2.1.2 < 3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/iconv-lite/package.json,1,library,N/A,
pkg:npm/mocha@3.1.0,mocha,3.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/iconv-lite/package.json,1,library,N/A,
pkg:npm/request@2.87.0,request,2.87.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/iconv-lite/package.json,1,library,N/A,
pkg:npm/unorm@*,unorm,*,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/iconv-lite/package.json,1,library,N/A,
pkg:npm/errto@*,errto,*,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/iconv-lite/package.json,1,library,N/A,
pkg:npm/async@*,async,*,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/iconv-lite/package.json,1,library,N/A,
pkg:npm/istanbul@*,istanbul,*,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/iconv-lite/package.json,1,library,N/A,
pkg:npm/semver@*,semver,*,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/iconv-lite/package.json,1,library,N/A,
pkg:npm/iconv@*,iconv,*,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/iconv-lite/package.json,1,library,N/A,
pkg:npm/encodeurl@2.0.0,encodeurl,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/serve-static/package.json,1,library,N/A,
pkg:npm/escape-html@1.0.3,escape-html,1.0.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/serve-static/package.json,1,library,N/A,
pkg:npm/parseurl@1.3.3,parseurl,1.3.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/serve-static/package.json,1,library,N/A,
pkg:npm/send@0.19.1,send,0.19.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/serve-static/package.json,1,library,N/A,
pkg:npm/eslint@7.32.0,eslint,7.32.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/serve-static/package.json,1,library,N/A,
pkg:npm/eslint-config-standard@14.1.1,eslint-config-standard,14.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/serve-static/package.json,1,library,N/A,
pkg:npm/eslint-plugin-import@2.25.4,eslint-plugin-import,2.25.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/serve-static/package.json,1,library,N/A,
pkg:npm/eslint-plugin-markdown@2.2.1,eslint-plugin-markdown,2.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/serve-static/package.json,1,library,N/A,
pkg:npm/eslint-plugin-node@11.1.0,eslint-plugin-node,11.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/serve-static/package.json,1,library,N/A,
pkg:npm/eslint-plugin-promise@5.2.0,eslint-plugin-promise,5.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/serve-static/package.json,1,library,N/A,
pkg:npm/eslint-plugin-standard@4.1.0,eslint-plugin-standard,4.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/serve-static/package.json,1,library,N/A,
pkg:npm/mocha@9.2.2,mocha,9.2.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/serve-static/package.json,1,library,N/A,
pkg:npm/nyc@15.1.0,nyc,15.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/serve-static/package.json,1,library,N/A,
pkg:npm/safe-buffer@5.2.1,safe-buffer,5.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/serve-static/package.json,1,library,N/A,
pkg:npm/supertest@6.2.2,supertest,6.2.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/serve-static/package.json,1,library,N/A,
pkg:npm/forwarded@0.2.0,forwarded,0.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/proxy-addr/package.json,1,library,N/A,
pkg:npm/ipaddr.js@1.9.1,ipaddr.js,1.9.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/proxy-addr/package.json,1,library,N/A,
pkg:npm/benchmark@2.1.4,benchmark,2.1.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/proxy-addr/package.json,1,library,N/A,
pkg:npm/beautify-benchmark@0.2.4,beautify-benchmark,0.2.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/proxy-addr/package.json,1,library,N/A,
pkg:npm/deep-equal@1.0.1,deep-equal,1.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/proxy-addr/package.json,1,library,N/A,
pkg:npm/eslint@7.26.0,eslint,7.26.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/proxy-addr/package.json,1,library,N/A,
pkg:npm/eslint-config-standard@14.1.1,eslint-config-standard,14.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/proxy-addr/package.json,1,library,N/A,
pkg:npm/eslint-plugin-import@2.23.4,eslint-plugin-import,2.23.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/proxy-addr/package.json,1,library,N/A,
pkg:npm/eslint-plugin-markdown@2.2.0,eslint-plugin-markdown,2.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/proxy-addr/package.json,1,library,N/A,
pkg:npm/eslint-plugin-node@11.1.0,eslint-plugin-node,11.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/proxy-addr/package.json,1,library,N/A,
pkg:npm/eslint-plugin-promise@4.3.1,eslint-plugin-promise,4.3.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/proxy-addr/package.json,1,library,N/A,
pkg:npm/eslint-plugin-standard@4.1.0,eslint-plugin-standard,4.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/proxy-addr/package.json,1,library,N/A,
pkg:npm/mocha@8.4.0,mocha,8.4.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/proxy-addr/package.json,1,library,N/A,
pkg:npm/nyc@15.1.0,nyc,15.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/proxy-addr/package.json,1,library,N/A,
pkg:npm/follow-redirects@1.15.11,follow-redirects,1.15.11,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/form-data@4.0.5,form-data,4.0.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/proxy-from-env@1.1.0,proxy-from-env,1.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/@babel/core@7.28.6,@babel/core,7.28.6,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/@babel/preset-env@7.28.6,@babel/preset-env,7.28.6,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/@commitlint/cli@20.3.1,@commitlint/cli,20.3.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/@commitlint/config-conventional@20.3.1,@commitlint/config-conventional,20.3.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/@rollup/plugin-alias@5.1.1,@rollup/plugin-alias,5.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/@rollup/plugin-babel@6.1.0,@rollup/plugin-babel,6.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/@rollup/plugin-commonjs@15.1.0,@rollup/plugin-commonjs,15.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/@rollup/plugin-json@4.1.0,@rollup/plugin-json,4.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/@rollup/plugin-multi-entry@4.1.0,@rollup/plugin-multi-entry,4.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/@rollup/plugin-node-resolve@9.0.0,@rollup/plugin-node-resolve,9.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/abortcontroller-polyfill@1.7.8,abortcontroller-polyfill,1.7.8,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/auto-changelog@2.5.0,auto-changelog,2.5.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/body-parser@1.20.4,body-parser,1.20.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/c8@10.1.3,c8,10.1.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/chalk@5.6.2,chalk,5.6.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/coveralls@3.1.1,coveralls,3.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/cross-env@7.0.3,cross-env,7.0.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/dev-null@0.1.1,dev-null,0.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/es6-promise@4.2.8,es6-promise,4.2.8,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/eslint@8.57.1,eslint,8.57.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/express@4.22.1,express,4.22.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/formdata-node@5.0.1,formdata-node,5.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/formidable@2.1.5,formidable,2.1.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/fs-extra@10.1.0,fs-extra,10.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/get-stream@3.0.0,get-stream,3.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/gulp@4.0.2,gulp,4.0.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/handlebars@4.7.8,handlebars,4.7.8,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/husky@8.0.3,husky,8.0.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/istanbul-instrumenter-loader@3.0.1,istanbul-instrumenter-loader,3.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/jasmine-core@2.99.1,jasmine-core,2.99.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/karma@6.4.4,karma,6.4.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/karma-chrome-launcher@3.2.0,karma-chrome-launcher,3.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/karma-firefox-launcher@2.1.3,karma-firefox-launcher,2.1.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/karma-jasmine@1.1.2,karma-jasmine,1.1.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/karma-jasmine-ajax@0.1.13,karma-jasmine-ajax,0.1.13,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/karma-rollup-preprocessor@7.0.8,karma-rollup-preprocessor,7.0.8,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/karma-safari-launcher@1.0.0,karma-safari-launcher,1.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/karma-sauce-launcher@4.3.6,karma-sauce-launcher,4.3.6,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/karma-sinon@1.0.5,karma-sinon,1.0.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/karma-sourcemap-loader@0.4.0,karma-sourcemap-loader,0.4.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/lint-staged@15.2.10,lint-staged,15.2.10,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/memoizee@0.4.17,memoizee,0.4.17,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/minimist@1.2.8,minimist,1.2.8,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/mocha@10.8.2,mocha,10.8.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/multer@1.4.4,multer,1.4.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/pacote@20.0.0,pacote,20.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/prettier@3.8.1,prettier,3.8.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/pretty-bytes@6.1.1,pretty-bytes,6.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/rollup@2.79.2,rollup,2.79.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/rollup-plugin-auto-external@2.0.0,rollup-plugin-auto-external,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/rollup-plugin-bundle-size@1.0.3,rollup-plugin-bundle-size,1.0.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/rollup-plugin-terser@7.0.2,rollup-plugin-terser,7.0.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/selfsigned@3.0.1,selfsigned,3.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/sinon@4.5.0,sinon,4.5.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/stream-throttle@0.1.3,stream-throttle,0.1.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/string-replace-async@3.0.2,string-replace-async,3.0.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/tar-stream@3.1.7,tar-stream,3.1.7,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/typescript@4.9.5,typescript,4.9.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/axios/package.json,1,library,N/A,
pkg:npm/has-flag@4.0.0,has-flag,4.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/supports-color/package.json,1,library,N/A,
pkg:npm/ava@1.4.1,ava,1.4.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/supports-color/package.json,1,library,N/A,
pkg:npm/import-fresh@3.0.0,import-fresh,3.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/supports-color/package.json,1,library,N/A,
pkg:npm/xo@0.24.0,xo,0.24.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/supports-color/package.json,1,library,N/A,
pkg:npm/beautify-benchmark@0.2.4,beautify-benchmark,0.2.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/cookie/package.json,1,library,N/A,
pkg:npm/benchmark@2.1.4,benchmark,2.1.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/cookie/package.json,1,library,N/A,
pkg:npm/eslint@8.53.0,eslint,8.53.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/cookie/package.json,1,library,N/A,
pkg:npm/eslint-plugin-markdown@3.0.1,eslint-plugin-markdown,3.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/cookie/package.json,1,library,N/A,
pkg:npm/mocha@10.2.0,mocha,10.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/cookie/package.json,1,library,N/A,
pkg:npm/nyc@15.1.0,nyc,15.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/cookie/package.json,1,library,N/A,
pkg:npm/safe-buffer@5.2.1,safe-buffer,5.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/cookie/package.json,1,library,N/A,
pkg:npm/top-sites@1.1.194,top-sites,1.1.194,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/cookie/package.json,1,library,N/A,
pkg:npm/@arethetypeswrong/cli@0.17.0,@arethetypeswrong/cli,0.17.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/has-symbols/package.json,1,library,N/A,
pkg:npm/@ljharb/eslint-config@21.1.1,@ljharb/eslint-config,21.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/has-symbols/package.json,1,library,N/A,
pkg:npm/@ljharb/tsconfig@0.2.0,@ljharb/tsconfig,0.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/has-symbols/package.json,1,library,N/A,
pkg:npm/@types/core-js@2.5.8,@types/core-js,2.5.8,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/has-symbols/package.json,1,library,N/A,
pkg:npm/@types/tape@5.6.5,@types/tape,5.6.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/has-symbols/package.json,1,library,N/A,
pkg:npm/auto-changelog@2.5.0,auto-changelog,2.5.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/has-symbols/package.json,1,library,N/A,
pkg:npm/core-js@2.6.12,core-js,2.6.12,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/has-symbols/package.json,1,library,N/A,
pkg:npm/encoding@0.1.13,encoding,0.1.13,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/has-symbols/package.json,1,library,N/A,
pkg:npm/eslint@8.8.0,eslint,8.8.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/has-symbols/package.json,1,library,N/A,
pkg:npm/get-own-property-symbols@0.9.5,get-own-property-symbols,0.9.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/has-symbols/package.json,1,library,N/A,
pkg:npm/in-publish@2.0.1,in-publish,2.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/has-symbols/package.json,1,library,N/A,
pkg:npm/npmignore@0.3.1,npmignore,0.3.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/has-symbols/package.json,1,library,N/A,
pkg:npm/nyc@10.3.2,nyc,10.3.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/has-symbols/package.json,1,library,N/A,
pkg:npm/safe-publish-latest@2.0.0,safe-publish-latest,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/has-symbols/package.json,1,library,N/A,
pkg:npm/tape@5.9.0,tape,5.9.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/has-symbols/package.json,1,library,N/A,
pkg:npm/typescript@next,typescript,next,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/has-symbols/package.json,1,library,N/A,
pkg:npm/mime-db@1.52.0,mime-db,1.52.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-types/package.json,1,library,N/A,
pkg:npm/eslint@7.32.0,eslint,7.32.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-types/package.json,1,library,N/A,
pkg:npm/eslint-config-standard@14.1.1,eslint-config-standard,14.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-types/package.json,1,library,N/A,
pkg:npm/eslint-plugin-import@2.25.4,eslint-plugin-import,2.25.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-types/package.json,1,library,N/A,
